City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
731675,elin pelin,BG,1644100001,42.6667,23.6,39.02,81,0,11.5
933366,maun,BW,1644100096,-19.9833,23.4167,68.83,87,53,4.74
265191,amfiklia,GR,1644100127,38.6333,22.5833,41.32,93,85,1.25
933077,shakawe,BW,1644100110,-18.3667,21.85,67.35,90,68,3.09
218680,boende,CD,1644099797,-0.2167,20.8667,74.3,65,49,1.97
485660,svetlyy,RU,1644100083,54.675,20.1347,37.45,78,95,19.77
1015776,bredasdorp,ZA,1644099855,-34.5322,20.0403,68.29,77,87,21.85
3366880,hermanus,ZA,1644100010,-34.4187,19.2345,72.9,83,26,14.67
3092472,marienburg,PL,1644100062,54.0359,19.0266,38.86,77,99,14.45
3369157,cape town,ZA,1644099915,-33.9258,18.4232,73.11,64,0,1.99
3361934,saldanha,ZA,1644099810,-33.0117,17.9442,73.45,75,34,4.14
3187419,voljevac,BA,1644100031,43.8786,17.6592,32.45,87,88,2.37
3161456,bjerkvik,NO,1644100061,68.5597,17.5189,37.22,81,94,13.47
3353934,otavi,NA,1644100104,-19.65,17.3333,64.04,92,100,7.45
3353811,otjiwarongo,NA,1644100047,-20.4637,16.6477,65.28,90,100,4.76
2427336,moussoro,TD,1644099813,13.6408,16.4901,64.81,15,0,15.39
3354071,oranjemund,NA,1644100095,-28.55,16.4333,66.45,82,77,6.33
2729907,longyearbyen,SJ,1644100100,78.2186,15.6401,8.44,61,20,20.71
2242885,camabatela,AO,1644099874,-8.1881,15.375,61.54,95,100,1.12
2229798,kousseri,CM,1644100014,12.0769,15.0306,69.35,14,1,12.48
3356213,khorixas,NA,1644099884,-20.3667,14.9667,69.62,50,100,11.36
3191648,zlobin,HR,1644100129,45.2924,14.6541,39.16,65,0,9.22
3359638,walvis bay,NA,1644100064,-22.9575,14.5053,68.95,83,61,6.91
3356832,henties bay,NA,1644099957,-22.116,14.2845,66.85,81,23,4.16
3346015,sumbe,AO,1644100090,-11.2061,13.8437,75.34,81,58,6.02
3354077,opuwo,NA,1644100100,-18.0607,13.84,69.58,49,97,4.21
2313002,matadi,CD,1644100031,-5.8167,13.45,75.42,95,84,3.62
2240449,luanda,AO,1644100124,-8.8368,13.2343,77.0,78,20,6.91
2446796,bilma,NE,1644100064,18.6853,12.9164,60.69,19,0,6.38
3137469,sorland,NO,1644099900,67.667,12.6934,39.47,71,98,26.11
2236967,soyo,AO,1644100065,-6.1349,12.3689,77.97,85,85,7.74
3347019,namibe,AO,1644099772,-15.1961,12.1522,73.35,67,100,10.49
2345521,damaturu,NG,1644100079,11.747,11.9608,62.62,26,0,9.13
2340451,gombe,NG,1644100012,10.2897,11.1673,69.21,24,0,12.68
3175096,lasa,IT,1644100128,46.6166,10.7002,36.86,46,3,3.31
2399001,mayumba,GA,1644100062,-3.432,10.6554,76.6,88,13,3.2
2953413,bad langensalza,DE,1644100104,51.1,10.65,41.67,76,100,22.64
3034639,bastia,FR,1644100007,42.6667,9.3333,50.31,87,0,2.3
2523666,quartucciu,IT,1644100084,39.2519,9.1794,51.67,79,0,8.05
3038333,ajaccio,FR,1644100044,42.0,8.9167,44.65,87,100,5.75
2447513,arlit,NE,1644100073,18.7369,7.3853,60.82,15,0,4.18
3141667,roald,NO,1644100001,62.5833,6.1333,39.34,70,75,18.41
2319133,warri,NG,1644100086,5.5167,5.75,79.21,78,2,3.6
2759794,amsterdam,NL,1644100109,52.374,4.8897,47.89,92,75,10.0
2319078,wawa,NG,1644100028,9.9022,4.4192,79.36,21,2,5.7
2392087,porto novo,BJ,1644100066,6.4965,2.6036,82.22,86,0,6.87
3013619,hazebrouck,FR,1644100119,50.7237,2.5373,49.71,86,100,25.03
3020686,dunkirk,FR,1644100024,51.05,2.3667,50.02,74,100,5.99
2395915,abomey,BJ,1644100014,7.1829,1.9912,77.22,68,0,5.79
2457161,gao,ML,1644100084,16.6362,1.637,64.45,13,0,11.7
2455290,kidal,ML,1644099969,18.4411,1.4078,63.84,14,0,10.04
2643044,margate,GB,1644100072,51.3813,1.3862,50.97,74,100,8.99
